"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"model_v8.nlogo"
"main-simulation-results-covary-social-costs-prev"
"01/27/2026 23:46:02:396 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-70","70","-70","70"
"[run number]","number-of-scouts","reorient-tick","cost-leaving","cost-of-infection","disease-prevalence","cost-perception-distance","cost-perception-angle","cost-walk-speed","cost-leading","cost-disappointment","[step]","nest-energy","ind-ant-times-visited","total-num-food-visits","total-num-food-visits-returned","total-num-food-visits-returned-ui","total-num-food-visits-returned-i","total-num-ants-visited","total-num-active-ants","total-foraging-distance","total-foraging-distance-ui","total-foraging-distance-i","forager-energy-ui","forager-energy-i","total-steps-taken","number-tr"
"8110","25","5","0","0.2","0.9","0","1","0","1","0","5400","719.2071850159712","9.95","995","959","94","865","100","100","151837.6000000344","14701.599999995393","137136.00000024834","75.63301001804747","687.4268602228716","189797","94"
"8106","25","5","0","0.9","0.5","0","1","0","1","0","5400","594.7057757944291","8.25","825","793","518","275","98","100","170776.7999997588","74797.60000013186","95979.20000020892","408.6021693385881","221.89566474978042","213471","105"
"8111","25","5","0","0.3","0.9","0","1","0","1","0","5400","740.9547514844163","10.21","1021","988","79","909","98","100","160610.39999990675","13631.999999996366","146978.40000010512","64.04583742530954","715.4801040956542","200763","95"
"8112","25","5","0","0.4","0.9","0","1","0","1","0","5400","588.7132697013047","8.26","826","785","77","708","95","100","139528.80000021352","10547.99999999917","128980.80000032898","63.17178196344915","564.5481029715874","174411","91"
"8113","25","5","0","0.5","0.9","0","1","0","1","0","5400","549.7135435194848","7.68","768","733","80","653","95","100","141144.00000019002","13492.799999996492","127651.20000032414","63.47088807800179","527.3485074590384","176430","97"
"8114","25","5","0","0.6","0.9","0","1","0","1","0","5400","284.22579143853307","4.1","410","379","49","330","63","67","88360.0000001812","10758.39999999898","77601.60000014206","39.03421907580693","274.17629233737966","110450","51"
"8115","25","5","0","0.7","0.9","0","1","0","1","0","5400","239.228330680056","3.25","325","319","69","250","49","53","79743.20000014985","11306.39999999848","68436.80000010872","56.52780170168923","193.22908019308952","99679","32"
"8116","25","5","0","0.8","0.9","0","1","0","1","0","5400","179.2293097207547","2.53","253","239","36","203","41","43","78248.80000014442","5642.4000000007345","72606.40000012389","27.0045287872327","164.18405115141744","97811","18"
"8117","25","5","0","0.9","0.9","0","1","0","1","0","5400","158.98097269515867","2.23","223","212","35","177","40","42","79088.00000014747","10154.399999999529","68933.60000011053","28.496900397766083","140.48517138343948","98860","19"
"8119","25","5","0","0","0.1","0","0","1","1","0","5400","810.7036153469593","11.24","1124","1081","981","100","98","100","167427.99999980754","147444.00000009834","19983.99999999059","771.7487011587774","79.33764255765584","209285","89"
"8118","25","5","0","0.995","0.9","0","1","0","1","0","5400","135.73211641828448","1.85","185","181","37","144","39","40","64232.800000093426","4955.200000000578","59277.6000000754","29.998491185965225","109.82562318747728","80291","18"
"8120","25","5","0","0.1","0.1","0","0","1","1","0","5400","858.7030882653142","11.83","1183","1145","1032","113","100","100","158514.63999996308","143716.0800001525","14798.559999994965","811.6435765294765","87.67625031002916","200184","91"
"8121","25","5","0","0.2","0.1","0","0","1","1","0","5400","869.2038854946567","11.97","1197","1159","1051","108","97","100","165355.67999991574","147201.12000010133","18154.559999992784","824.9112498538707","84.23057770998616","212430","85"
"8122","25","5","0","0.3","0.1","0","0","1","1","0","5400","866.2025714610264","12","1200","1155","1080","75","100","100","160977.27999986114","144806.2400001362","16171.039999995277","853.0494959411209","59.60551531174405","209657","91"
"8123","25","5","0","0.4","0.1","0","0","1","1","0","5400","836.20231599527","11.57","1157","1115","1066","49","99","100","162387.35999992082","146241.1200001158","16146.239999989475","840.3490542594266","38.48575837535936","215613","104"
"8125","25","5","0","0.6","0.1","0","0","1","1","0","5400","805.4571277564063","10.96","1096","1074","1053","21","100","100","149724.64000021465","138681.60000022585","11043.039999994511","820.7263904007816","15.742023546698004","205973","96"
"8126","25","5","0","0.7","0.1","0","0","1","1","0","5400","721.4592094107992","10.09","1009","962","947","15","97","100","147165.36000013264","137758.4000002393","9406.959999994033","753.6516725387343","11.991041080212694","208834","97"
"8124","25","5","0","0.5","0.1","0","0","1","1","0","5400","776.2035544169089","10.64","1064","1035","1003","32","100","100","153509.5999999098","141154.40000018987","12355.199999993409","781.0131335467797","24.936524283228785","206008","101"
"8127","25","5","0","0.8","0.1","0","0","1","1","0","5400","758.2081890159686","10.55","1055","1011","997","14","98","100","142754.5600002606","136622.40000025582","6132.159999996759","790.595764627936","10.491288470902209","206396","85"
"8128","25","5","0","0.9","0.1","0","0","1","1","0","5400","806.2037721990202","11.15","1115","1075","1058","17","96","100","154161.11999996725","150304.08000005689","3857.0399999980878","837.2415631460977","13.49129263078462","223620","100"
"8129","25","5","0","0.995","0.1","0","0","1","1","0","5400","779.2096956277124","10.78","1078","1039","1039","0","95","100","138020.91600023274","137716.0000002399","304.9160000001998","820.5016801243985","3.7455677670138545","190266","83"
"8130","25","5","0","0","0.5","0","0","1","1","0","5400","909.7021816555183","12.54","1254","1213","613","600","100","100","163939.1999998583","82933.60000016146","81005.60000015445","482.13716557841485","470.1877511431228","204924","88"
"8131","25","5","0","0.1","0.5","0","0","1","1","0","5400","761.9538566201733","10.54","1054","1016","517","499","100","100","151771.440000126","76738.32000013995","75033.12000008607","404.2765257802213","398.8745691670172","200100","86"
"8132","25","5","0","0.2","0.5","0","0","1","1","0","5400","769.4528440557099","10.74","1074","1026","548","478","99","100","151843.3600001815","81830.88000015724","70012.47999994643","438.8624526103463","380.2733784616857","211439","91"
"8133","25","5","0","0.3","0.5","0","0","1","1","0","5400","637.457330611876","8.82","882","850","497","353","98","100","135750.3999999567","71146.48000012005","64603.91999990088","390.10318019015943","281.7283364509717","203576","104"
"8134","25","5","0","0.4","0.5","0","0","1","1","0","5400","566.2039623301403","7.82","782","755","541","214","98","100","148518.72000005856","75886.88000013582","72631.84000013163","426.5767937256218","164.45134058406862","243040","143"
"8136","25","5","0","0.6","0.5","0","0","1","1","0","5400","437.96687534106957","6.03","603","584","497","87","93","100","114800.64000060297","66668.00000010229","48132.639999964114","391.43592187526343","66.8525978475356","226131","140"
"8135","25","5","0","0.5","0.5","0","0","1","1","0","5400","341.2169171845984","4.77","477","455","358","97","94","100","106925.59999995968","55898.8000000635","51026.80000010931","286.8078901565153","76.75742942928932","193183","124"
"8137","25","5","0","0.7","0.5","0","0","1","1","0","5400","434.96972583972035","6.05","605","580","517","63","88","100","110053.92000047273","65130.880000096884","44923.03999999063","410.517593002242","48.70613892774943","260969","115"
"8138","25","5","0","0.8","0.5","0","0","1","1","0","5400","388.46510567790176","5.36","536","518","445","73","91","100","98623.36000051699","74112.16000012972","24511.199999981698","356.72111485309387","55.15467754433686","227032","129"
"8139","25","5","0","0.9","0.5","0","0","1","1","0","5400","482.212880629895","6.65","665","643","583","60","87","100","94334.48000042392","77687.20000014237","16647.27999999439","458.345040624475","48.246173519990464","266149","115"
"8141","25","5","0","0","0.9","0","0","1","1","0","5400","865.4548686952381","11.99","1199","1154","94","1060","99","100","159030.39999992974","16199.19999999403","142831.20000016547","75.43879949452995","841.7813672318828","198788","91"
"8140","25","5","0","0.995","0.5","0","0","1","1","0","5400","355.4806022208726","5.31","531","474","474","0","82","100","73136.00000021156","70843.20000011747","2292.799999991175","378.003374236467","23.973211332280403","198084","81"
"8142","25","5","0","0.1","0.9","0","0","1","1","0","5400","839.200542416918","11.53","1153","1119","127","992","100","100","154897.20000018826","17393.91999999293","137503.28000018877","100.13217853084228","780.2345944651414","212688","91"
"8143","25","5","0","0.2","0.9","0","0","1","1","0","5400","569.9576536145555","7.99","799","760","87","673","99","100","123981.75999994829","16775.039999993493","107206.71999991352","69.67610740581334","541.7153864904875","188355","98"
"8145","25","5","0","0.4","0.9","0","0","1","1","0","5400","123.73252457621652","1.7","170","165","59","106","49","55","54479.20000010726","7412.480000001087","47066.72000006793","45.56648286376268","83.39499364228402","106469","35"
"8144","25","5","0","0.3","0.9","0","0","1","1","0","5400","455.2092231139413","6.34","634","607","92","515","96","100","115973.19999975254","12046.479999997859","103926.7199997422","71.2338060238936","412.7923420230415","200078","115"
"8146","25","5","0","0.5","0.9","0","0","1","1","0","5400","55.48725901246825","0.74","74","74","31","43","35","45","43634.80000008031","3670.8000000002867","39964.00000007362","24.8988694906189","33.900794130222174","103631","23"
"8147","25","5","0","0.6","0.9","0","0","1","1","0","5400","99.73073191134237","1.37","137","133","84","49","47","57","55518.07999997956","14396.79999999567","41121.27999996864","66.40811009993723","38.21920732254193","143929","39"
"8148","25","5","0","0.7","0.9","0","0","1","1","0","5400","49.4847151216643","0.7","70","66","37","29","32","40","31299.12000006234","5344.800000000667","25954.320000047024","30.16087152815379","23.224056277924188","112738","17"
"8149","25","5","0","0.8","0.9","0","0","1","1","0","5400","26.9930781993872","0.39","39","36","24","12","16","35","25194.55999998111","5416.800000000683","19777.759999984435","18.748346324157517","10.470262954025793","128326","10"
"8150","25","5","0","0.9","0.9","0","0","1","1","0","5400","1.498008150140059","0.03","3","2","0","2","3","25","10145.839999991933","0","10145.839999991933","0","2.218966538723111","126823","0"
"8151","25","5","0","0.995","0.9","0","0","1","1","0","5400","59.245926740446116","1.1","110","79","79","0","37","59","15627.196000042688","13794.399999996218","1832.7959999961704","62.220792400692254","21.88211519479197","90377","34"
"8152","25","5","0","0","0.1","0","0","0","1","1","5400","929.2021674629784","12.78","1278","1239","1116","123","100","100","165733.5999998322","147356.00000009962","18377.59999999205","879.2612317461384","96.38188562614002","207167","89"
"8153","25","5","0","0.1","0.1","0","0","0","1","1","5400","773.2053622531208","10.86","1086","1031","928","103","99","100","158211.99999994165","145664.80000012423","12547.199999997352","738.9179990398407","83.3336675242604","197765","86"
"8154","25","5","0","0.2","0.1","0","0","0","1","1","5400","835.4547820717911","11.59","1159","1114","1004","110","100","100","158664.79999993506","143561.60000015484","15103.199999995028","792.9373935770025","87.45163448745947","198331","85"
"8156","25","5","0","0.4","0.1","0","0","0","1","1","5400","874.452395277746","12.07","1207","1166","1049","117","100","100","162279.99999988245","145376.80000012842","16903.19999999339","827.6930844397834","90.45733293591269","202850","85"
"8157","25","5","0","0.5","0.1","0","0","0","1","1","5400","769.4571918675443","10.57","1057","1026","919","107","98","100","158999.99999993018","142542.40000016967","16457.599999993796","722.0752055682323","83.86371996735345","198750","90"
"8158","25","5","0","0.6","0.1","0","0","0","1","1","5400","912.7036177939519","12.53","1253","1217","1099","118","99","100","162307.19999988205","147693.6000000947","14613.599999995473","855.4486297066584","92.91428546674211","202884","87"
"8155","25","5","0","0.3","0.1","0","0","0","1","1","5400","758.2070883598669","10.47","1047","1011","908","103","97","100","159561.599999922","143960.00000014904","15601.599999994574","716.4060217169049","80.29523155058567","199452","83"
"8159","25","5","0","0.7","0.1","0","0","0","1","1","5400","770.2058616837796","10.7","1070","1027","934","93","100","100","155072.79999998733","139848.00000020888","15224.799999994917","739.2697782462699","74.0828463144166","193841","89"
"8160","25","5","0","0.8","0.1","0","0","0","1","1","5400","885.7042838646292","12.09","1209","1181","1054","127","100","100","156133.5999999719","139912.80000020794","16220.799999994011","828.5885128302252","98.44504093006196","195167","90"
"8161","25","5","0","0.9","0.1","0","0","0","1","1","5400","777.707729960645","10.71","1071","1037","959","78","95","100","163762.39999986088","143991.2000001486","19771.199999990782","753.1810158441267","61.50020446650446","204703","92"
"8162","25","5","0","0.995","0.1","0","0","0","1","1","5400","899.9533363901005","12.44","1244","1200","1086","114","100","100","159873.59999991747","146632.00000011016","13241.59999999672","853.9114536881349","89.98345316793555","199842","90"
"8163","25","5","0","0","0.5","0","0","0","1","1","5400","839.2042398188084","11.7","1170","1119","582","537","97","100","169479.1999997777","79348.80000014842","90130.40000018764","465.1757606064421","423.366209127537","211849","90"
"8164","25","5","0","0.1","0.5","0","0","0","1","1","5400","910.4539784802765","12.46","1246","1214","614","600","97","100","168038.39999979865","84104.80000016572","83933.6000001651","473.8680590519712","467.33060260839466","210048","90"
"8166","25","5","0","0.3","0.5","0","0","0","1","1","5400","928.4526255395074","12.82","1282","1238","600","638","100","100","161739.19999989032","78740.8000001462","82998.4000001617","468.713445598886","501.22464086381234","202174","90"
"8167","25","5","0","0.4","0.5","0","0","0","1","1","5400","737.208111446385","10.5","1050","983","477","506","99","100","149281.6000000716","78273.6000001445","71008.00000011807","383.97609829106887","409.890802539658","186602","91"
"8165","25","5","0","0.2","0.5","0","0","0","1","1","5400","830.2051278314794","11.59","1159","1107","553","554","98","100","160690.39999990558","80926.40000015416","79764.00000014993","441.6002819751992","441.05687846898337","200863","94"
"8168","25","5","0","0.5","0.5","0","0","0","1","1","5400","746.2093001941287","10.24","1024","995","499","496","98","100","147100.00000010335","70264.80000011537","76835.20000013927","389.5660489515527","386.9327686839505","183875","92"
"8169","25","5","0","0.6","0.5","0","0","0","1","1","5400","802.4588139772162","11.09","1109","1070","530","540","100","100","141197.60000018924","70869.60000011757","70328.0000001156","418.5658642038062","426.20976053380673","176497","94"
"8171","25","5","0","0.8","0.5","0","0","0","1","1","5400","689.9629679874381","9.5","950","920","479","441","94","100","143168.80000016055","69551.20000011277","73617.60000012757","379.4412701594497","349.1899989481439","178961","84"
"8170","25","5","0","0.7","0.5","0","0","0","1","1","5400","720.7099090052394","9.97","997","961","476","485","100","100","138131.20000023386","62191.200000086","75940.00000013602","372.96227065615227","386.42053760814997","172664","88"
"8172","25","5","0","0.9","0.5","0","0","0","1","1","5400","527.2216545572379","7.3","730","703","418","285","85","100","149756.0000000647","61428.00000008322","88328.00000018108","334.5875016520122","228.1042469759486","187195","82"
"8173","25","5","0","0.995","0.5","0","0","0","1","1","5400","747.7138121989886","10.34","1034","997","578","419","88","100","167582.3999998053","79193.60000014785","88388.8000001813","450.1570686001047","331.1417303364123","209478","85"
"8174","25","5","0","0","0.9","0","0","0","1","1","5400","821.9564912943068","11.52","1152","1096","112","984","97","100","158853.5999999323","17134.39999999318","141719.20000018165","89.38851319669831","781.1567041824112","198567","83"
"8175","25","5","0","0.1","0.9","0","0","0","1","1","5400","892.4544779109353","12.2","1220","1190","106","1084","99","100","163611.99999986307","16675.999999993597","146936.00000010573","85.03240365392504","844.2051077661271","204515","87"
"8176","25","5","0","0.2","0.9","0","0","0","1","1","5400","791.9587547600563","10.93","1093","1056","109","947","99","100","146158.40000011705","18164.799999992243","127993.60000032539","84.9881977796879","747.7671583559338","182698","95"
"8177","25","5","0","0.3","0.9","0","0","0","1","1","5400","811.457740972099","11.28","1128","1082","118","964","100","100","145279.20000012984","15787.199999994406","129492.00000033084","93.35142918499793","763.1791919596385","181599","88"
"8178","25","5","0","0.4","0.9","0","0","0","1","1","5400","728.2112289116446","10.15","1015","971","110","861","99","100","135297.6000002751","16344.799999993898","118952.8000002925","85.52001132148338","688.3074148901695","169122","86"
"8179","25","5","0","0.5","0.9","0","0","0","1","1","5400","671.9617983262187","9.3","930","896","107","789","99","100","132746.40000031222","13009.599999996932","119736.80000029535","82.96478171631327","630.7821736169587","165933","84"
"8180","25","5","0","0.6","0.9","0","0","0","1","1","5400","517.4698097714759","7.39","739","690","80","610","97","100","112638.40000026952","12877.599999997052","99760.80000022268","65.05232674093065","505.70078008050734","140798","89"
"8181","25","5","0","0.7","0.9","0","0","0","1","1","5400","329.9801686142444","4.65","465","440","34","406","46","50","80405.60000015226","3960.0000000003524","76445.60000013786","26.998793878627318","330.5016319795835","100507","30"
"8182","25","5","0","0.8","0.9","0","0","0","1","1","5400","206.98401993180542","2.86","286","276","17","259","32","38","73124.80000012578","1819.9999999999309","71304.80000011915","13.218197469657687","203.65319585089904","91406","14"
"8184","25","5","0","0.995","0.9","0","0","0","1","1","5400","134.99397012724228","1.85","185","180","51","129","25","50","104221.6000002389","5724.800000000753","98496.80000021808","40.2732582325157","102.3698809788843","130277","27"
"8183","25","5","0","0.9","0.9","0","0","0","1","1","5400","184.49097085159949","2.65","265","246","80","166","39","60","108645.600000255","9691.999999999949","98953.60000021974","65.91580015355197","138.55099468154066","135807","39"
"8185","25","5","0","0","0.1","1","0","0","1","0","5400","869.2037499314113","11.94","1194","1159","1038","121","99","100","161919.9999998877","145768.00000012273","16151.999999994074","815.2929638031773","93.16381686815674","202400","83"
"8186","25","5","0","0.1","0.1","1","0","0","1","0","5400","946.4514230886198","13.02","1302","1262","1132","130","100","100","165508.79999983546","147616.00000009584","17892.79999999249","884.0924080917393","103.42578244553924","206886","99"
"8187","25","5","0","0.2","0.1","1","0","0","1","0","5400","884.2031484612684","12.15","1215","1179","1055","124","98","100","167931.1999998002","151304.80000004216","16626.399999993642","825.0662719542883","98.08242029345513","209914","86"
"8189","25","5","0","0.4","0.1","1","0","0","1","0","5400","868.4519589794301","11.93","1193","1158","1034","124","100","100","165045.5999998422","146788.80000010788","18256.79999999216","810.7989040142452","98.19442306508685","206307","91"
"8188","25","5","0","0.3","0.1","1","0","0","1","0","5400","840.7049105387662","11.6","1160","1121","1015","106","97","100","168831.19999978712","151423.20000004044","17407.99999999293","799.3287323130531","82.07593195663071","211039","84"
"8190","25","5","0","0.5","0.1","1","0","0","1","0","5400","815.9554809321357","11.3","1130","1088","987","101","99","100","157004.7999999592","139727.20000021064","17277.59999999305","784.1198159299126","80.61346866148111","196256","90"
"8191","25","5","0","0.6","0.1","1","0","0","1","0","5400","890.2030963403826","12.29","1229","1187","1083","104","99","100","166725.59999981776","148721.60000007975","18003.99999999239","849.8670645343475","81.74449892177898","208407","89"
"8192","25","5","0","0.7","0.1","1","0","0","1","0","5400","870.7045762799337","12","1200","1161","1051","110","99","100","162841.59999987428","144641.60000013912","18199.99999999221","824.8120647015431","85.67568848112649","203552","91"
"8193","25","5","0","0.8","0.1","1","0","0","1","0","5400","851.9539716287038","11.84","1184","1136","1057","79","97","100","169130.39999978276","148143.20000008817","20987.199999989676","836.4047429199195","62.38108619451015","211413","96"
"8194","25","5","0","0.9","0.1","1","0","0","1","0","5400","777.7079448063675","10.68","1068","1037","1000","37","97","100","168884.79999978634","142658.40000016798","26226.39999998491","787.6876681292792","27.741982926663333","211106","87"
"8195","25","5","0","0.995","0.1","1","0","0","1","0","5400","804.7056938202652","11.19","1119","1073","1047","26","98","100","173762.39999971536","145270.40000012997","28491.99999998285","827.655623102225","19.491290917892318","217203","93"
"8197","25","5","0","0.1","0.5","1","0","0","1","0","5400","759.7049548292846","10.6","1060","1013","496","517","98","100","163754.399999861","74957.60000013244","88796.80000018279","397.57710082287144","412.51661655137434","204693","83"
"8198","25","5","0","0.2","0.5","1","0","0","1","0","5400","732.7067589950125","10.3","1030","977","481","496","99","100","154403.99999999706","73643.20000012766","80760.80000015355","385.3525070232127","397.8815752869263","193005","90"
"8196","25","5","0","0","0.5","1","0","0","1","0","5400","924.7031814956335","12.75","1275","1233","626","607","99","100","164189.59999985466","77382.40000014126","86807.20000017555","488.3826091401929","477.2047273200692","205237","90"
"8199","25","5","0","0.3","0.5","1","0","0","1","0","5400","747.7053368044246","10.41","1041","997","512","485","97","100","163714.39999986158","76841.6000001393","86872.80000017579","405.29528165299706","387.90469942439273","204643","89"
"8200","25","5","0","0.4","0.5","1","0","0","1","0","5400","730.458877109555","10.15","1015","974","523","451","98","100","151914.4000000333","64608.00000009479","87306.40000017737","414.1302743241996","359.81081777633204","189893","85"
"8201","25","5","0","0.5","0.5","1","0","0","1","0","5400","689.2093346966858","9.5","950","919","525","394","96","100","154383.99999999735","71359.20000011935","83024.80000016179","412.47821493741685","312.9371227561026","192980","90"
"8202","25","5","0","0.6","0.5","1","0","0","1","0","5400","659.211822306719","9.25","925","879","449","430","97","100","144386.40000014284","69100.80000011114","75285.60000013364","362.5039086590839","342.38949315531295","180483","98"
"8203","25","5","0","0.7","0.5","1","0","0","1","0","5400","620.2138486591385","8.61","861","827","493","334","89","100","170094.39999976874","77709.60000014245","92384.80000019584","391.2012756978422","265.3530085543084","212618","92"
"8204","25","5","0","0.8","0.5","1","0","0","1","0","5400","623.9617060746949","8.61","861","832","499","333","91","100","173786.399999715","75507.20000013444","98279.20000021729","389.97694910948877","263.66370634617385","217233","91"
"8207","25","5","0","0","0.9","1","0","0","1","0","5400","854.9541120859319","11.87","1187","1140","104","1036","98","100","164813.59999984558","16360.799999993884","148452.80000008366","83.40750055472873","814.8671421039347","206017","81"
"8206","25","5","0","0.995","0.5","1","0","0","1","0","5400","439.47383042074574","6.09","609","586","429","157","86","100","163250.39999986833","68093.60000010747","95156.80000020593","340.8792184480174","121.0334150768599","204063","97"
"8208","25","5","0","0.1","0.9","1","0","0","1","0","5400","779.2068607897967","10.66","1066","1039","97","942","98","100","158068.79999994373","14850.399999995258","143218.40000015983","76.07046279114007","734.8187485528766","197586","87"
"8205","25","5","0","0.9","0.5","1","0","0","1","0","5400","651.7075618524304","8.88","888","869","584","285","95","100","189867.199999481","79461.60000014883","110405.6000002614","452.71324445630864","221.3162550291037","237334","111"
"8209","25","5","0","0.2","0.9","1","0","0","1","0","5400","711.7082423603497","9.8","980","949","95","854","98","100","158173.5999999422","13769.59999999624","144404.00000014258","75.745793868888","676.3246351748661","197717","93"
"8210","25","5","0","0.3","0.9","1","0","0","1","0","5400","575.9619062384756","8.09","809","768","67","701","97","100","138772.80000022452","13395.99999999658","125376.80000031587","55.41465961151531","564.6929592557683","173466","95"
"8211","25","5","0","0.4","0.9","1","0","0","1","0","5400","503.2190994102793","6.98","698","671","70","601","92","100","138229.60000023243","9334.400000000274","128895.20000032867","56.19090512942475","479.07937474980275","172787","88"
"8213","25","5","0","0.6","0.9","1","0","0","1","0","5400","274.47842219748134","3.85","385","366","32","334","60","67","101764.80000022997","3572.000000000264","98192.80000021697","27.298916472827734","268.5699893805368","127206","49"
"8212","25","5","0","0.5","0.9","1","0","0","1","0","5400","389.222160105372","5.4","540","519","84","435","95","100","114847.20000027756","13454.399999996527","101392.80000022861","65.56464811066041","348.95028113925514","143559","86"
"8215","25","5","0","0.8","0.9","1","0","0","1","0","5400","155.98969915089617","2.15","215","208","34","174","26","42","99624.00000022218","4418.400000000456","95205.6000002061","26.736153176702516","137.01463742586984","124530","18"
"8214","25","5","0","0.7","0.9","1","0","0","1","0","5400","212.9818971679805","2.97","297","284","32","252","41","48","88848.80000018298","5879.200000000788","82969.60000016159","25.173206845727293","203.61213450165437","111061","24"
"8216","25","5","0","0.9","0.9","1","0","0","1","0","5400","107.98784922645616","1.52","152","144","50","94","28","43","104098.40000023846","8983.200000000594","95115.20000020578","40.20975839240215","77.33341287456815","130123","20"
"8217","25","5","0","0.995","0.9","1","0","0","1","0","5400","37.49794575189509","0.5","50","50","25","25","12","35","108716.00000025526","2828.800000000095","105887.20000024496","20.436640127713083","18.71761457674884","135895","10"
"8218","25","5","0","0","0.1","0","1","0","1","0","5400","891.7030087381386","12.34","1234","1189","1073","116","100","100","163578.39999986356","146385.60000011374","17192.799999993127","847.4740263637378","92.35099729126279","204473","82"
"8220","25","5","0","0.2","0.1","0","1","0","1","0","5400","884.2025939733345","12.21","1221","1179","1057","122","100","100","162672.79999987673","144060.80000014757","18611.999999991836","830.874740395422","95.94431123764457","203341","87"
"8219","25","5","0","0.1","0.1","0","1","0","1","0","5400","865.4538835370648","11.87","1187","1154","1048","106","99","100","167529.59999980606","149101.60000007422","18427.999999992004","817.9106951212382","82.24436825251163","209412","82"
"8222","25","5","0","0.4","0.1","0","1","0","1","0","5400","920.9525031900041","12.77","1277","1228","1107","121","100","100","162967.19999987245","144877.6000001357","18089.59999999231","876.5994956964173","95.05697053669336","203709","99"
"8223","25","5","0","0.5","0.1","0","1","0","1","0","5400","867.705200017684","12.06","1206","1157","1053","104","99","100","159193.59999992736","142483.20000017053","16710.399999993566","830.1502224524547","83.20114484476046","198992","87"
"8221","25","5","0","0.3","0.1","0","1","0","1","0","5400","926.9516553079708","12.72","1272","1236","1113","123","100","100","166648.79999981888","150604.00000005236","16044.799999994171","872.5539875341026","95.02634598733755","208311","84"
"8224","25","5","0","0.6","0.1","0","1","0","1","0","5400","809.9513998422129","11.15","1115","1080","988","92","100","100","166845.599999816","149180.80000007307","17664.799999992698","775.985673343033","72.81335242945606","208557","89"
"8225","25","5","0","0.7","0.1","0","1","0","1","0","5400","804.7043247293612","11.1","1110","1073","981","92","100","100","158772.7999999335","139780.00000020987","18992.79999999149","771.9197983115863","72.18169525032073","198466","85"
"8226","25","5","0","0.8","0.1","0","1","0","1","0","5400","740.2067377061989","10.26","1026","987","913","74","98","100","156651.99999996435","137752.80000023937","18899.199999991575","725.0704210705442","58.387974124803755","195815","86"
"8227","25","5","0","0.9","0.1","0","1","0","1","0","5400","774.7039300298738","10.73","1073","1033","960","73","99","100","169609.5999997758","146310.40000011484","23299.199999987573","756.3303093981121","54.742877301506816","212012","94"
"8228","25","5","0","0.995","0.1","0","1","0","1","0","5400","827.2028949531035","11.38","1138","1103","1035","68","100","100","166387.99999982267","142665.60000016788","23722.39999998719","817.3064178845792","52.192748345134355","207985","96"
"8229","25","5","0","0","0.5","0","1","0","1","0","5400","890.2035487888317","12.32","1232","1187","575","612","99","100","165072.7999998418","87120.80000017669","77952.00000014334","451.39837895107496","483.08243736149575","206341","84"
"8231","25","5","0","0.2","0.5","0","1","0","1","0","5400","789.7067242477548","10.85","1085","1053","539","514","98","100","156528.79999996614","74544.80000013094","81984.000000158","425.84598051333916","405.1437008974555","195661","89"
"8230","25","5","0","0.1","0.5","0","1","0","1","0","5400","848.2046533601178","11.69","1169","1131","559","572","100","100","155233.599999985","73588.80000012746","81644.80000015677","445.20877390744033","450.0875578309162","194042","95"
"8232","25","5","0","0.3","0.5","0","1","0","1","0","5400","795.7066882770004","11.02","1102","1061","544","517","98","100","157598.39999995058","78285.60000014455","79312.80000014829","432.30733801370747","406.33201819211496","196998","93"
"8233","25","5","0","0.4","0.5","0","1","0","1","0","5400","808.4561039357907","11.17","1117","1078","570","508","100","100","151860.00000003408","74045.60000012912","77814.40000014284","450.9273903017827","401.65122161936335","189825","90"
"8234","25","5","0","0.5","0.5","0","1","0","1","0","5400","467.215699072976","6.54","654","623","309","314","98","100","127125.60000032223","59464.00000007608","67661.6000001059","248.73185385625212","255.49807831787544","158907","95"
"8236","25","5","0","0.7","0.5","0","1","0","1","0","5400","654.7085137315423","8.93","893","873","483","390","99","100","150131.20000005924","67544.00000010547","82587.2000001602","377.74188631153146","306.4935134580288","187664","102"
"8235","25","5","0","0.6","0.5","0","1","0","1","0","5400","708.706550511464","9.81","981","945","510","435","97","100","165262.39999983905","75970.40000013613","89292.00000018459","400.551811588649","344.4852136145022","206578","110"
"8237","25","5","0","0.8","0.5","0","1","0","1","0","5400","536.9618553410836","7.27","727","716","435","281","97","100","152124.00000003024","65280.000000097236","86844.00000017569","339.9113273415084","218.61720798886498","190155","98"
"8238","25","5","0","0.9","0.5","0","1","0","1","0","5400","635.9573785728797","8.69","869","848","547","301","99","100","161369.5999998957","68600.80000010932","92768.80000019724","424.7040723627089","238.60290088675035","201712","125"
"8239","25","5","0","0.995","0.5","0","1","0","1","0","5400","674.2020619977067","9.25","925","899","588","311","100","100","175379.19999969183","77548.80000014187","97830.40000021565","459.32008956427484","246.94510854895344","219224","137"
"8240","25","5","0","0","0.9","0","1","0","1","0","5400","869.2026933211285","11.98","1198","1159","128","1031","99","100","167370.39999980837","15690.399999994494","151680.0000000367","102.09520805947864","812.6036615950404","209213","93"
"8241","25","5","0","0.1","0.9","0","1","0","1","0","5400","809.2058105416896","11.24","1124","1079","96","983","100","100","152006.40000003195","15583.199999994591","136423.20000025872","76.74523815745833","782.3895777602752","190008","94"
