[run number],number-of-scouts,reorient-tick,cost-leaving,cost-of-infection,disease-prevalence,cost-perception-distance,cost-perception-angle,cost-walk-speed,cost-leading,cost-disappointment,[step],nest-energy,ind-ant-times-visited,total-num-food-visits,total-num-food-visits-returned,total-num-food-visits-returned-ui,total-num-food-visits-returned-i,total-num-ants-visited,total-num-active-ants,total-foraging-distance,total-foraging-distance-ui,total-foraging-distance-i,forager-energy-ui,forager-energy-i,total-steps-taken,number-tr
10283,25,5,0,0.8,0.5,0,1,0,0,0,5400,638.206309,8.81,881,851,485,366,96,100,171729.6,79119.2,92610.4,381.8758352,288.5342162,214662,110
10284,25,5,0,0.9,0.5,0,1,0,0,0,5400,595.4540543,8.26,826,794,477,317,100,100,170942.4,72010.4,98932,379.5967714,251.6135422,213678,120
10285,25,5,0,0.995,0.5,0,1,0,0,0,5400,596.9515261,8.16,816,796,523,273,99,100,194704,81308,113396,410.868929,213.184117,243380,130
10286,25,5,0,0,0.9,0,1,0,0,0,5400,809.954345,11.15,1115,1080,114,966,98,100,163662.4,16284,147378.4,89.232526,761.5487217,204578,85
10287,25,5,0,0.1,0.9,0,1,0,0,0,5400,888.7036361,12.35,1235,1185,119,1066,99,100,164981.6,16120.8,148860.8,93.55132445,842.8482722,206227,90
10288,25,5,0,0.2,0.9,0,1,0,0,0,5400,775.450864,10.76,1076,1034,95,939,100,100,171760.8,15647.2,156113.6,75.90147152,741.2273018,214701,88
10289,25,5,0,0.3,0.9,0,1,0,0,0,5400,884.2005385,12.17,1217,1179,126,1053,100,100,169358.4,15203.2,154155.2,99.73285733,827.2904047,211698,91
10282,25,5,0,0.7,0.5,0,1,0,0,0,5400,708.7011385,9.75,975,945,508,437,99,100,174634.4,75952,98682.4,401.4705542,341.9886043,218293,104
10290,25,5,0,0.4,0.9,0,1,0,0,0,5400,730.4549847,10.05,1005,974,109,865,99,100,165340.8,13688.8,151652,87.58332103,675.7036799,206676,105
10291,25,5,0,0.5,0.9,0,1,0,0,0,5400,690.7011539,9.7,970,921,102,819,98,100,178988,13754.4,165233.6,80.35829901,656.0807801,223735,104
10292,25,5,0,0.6,0.9,0,1,0,0,0,5400,729.6987062,10.07,1007,973,115,858,100,100,180321.6,14071.2,166250.4,89.52695382,676.2679784,225402,120
10293,25,5,0,0.7,0.9,0,1,0,0,0,5400,572.2043027,7.92,792,763,93,670,99,100,185176,18636.8,166539.2,72.91930683,531.8554104,231470,139
10294,25,5,0,0.8,0.9,0,1,0,0,0,5400,549.6989,7.62,762,733,85,648,98,100,194949.6,16776.8,178172.8,67.56362894,515.639351,243687,138
10295,25,5,0,0.9,0.9,0,1,0,0,0,5400,528.7014175,7.33,733,705,113,592,97,100,205245.6,17093.6,188152,88.4947862,467.3925515,256557,150
10297,25,5,0,0,0.1,0,0,1,0,0,5400,888.7028793,12.26,1226,1185,1072,113,100,100,163033.6,149289.6,13744,841.9981388,89.09580145,203792,86
10298,25,5,0,0.1,0.1,0,0,1,0,0,5400,868.4537399,11.94,1194,1158,1042,116,99,100,160245.84,146422.32,13823.52,815.3740046,90.57031866,202227,80
10299,25,5,0,0.2,0.1,0,0,1,0,0,5400,857.2026133,11.98,1198,1143,1060,83,99,100,163510.72,145521.6,17989.12,842.918024,65.96816017,209962,92
10300,25,5,0,0.3,0.1,0,0,1,0,0,5400,879.7028771,12.09,1209,1173,1088,85,99,100,164046,150314.48,13731.52,853.7102899,65.81283734,212232,84
10301,25,5,0,0.4,0.1,0,0,1,0,0,5400,725.9571706,10.11,1011,968,941,27,98,100,152866.56,138644.96,14221.6,743.6138845,21.12415299,202416,94
10302,25,5,0,0.5,0.1,0,0,1,0,0,5400,771.7010702,10.68,1068,1029,999,30,99,100,166570.4,153067.6,13502.8,789.0407016,23.99204214,224062,100
10303,25,5,0,0.6,0.1,0,0,1,0,0,5400,798.7058793,11.05,1105,1065,1036,29,98,100,151371.2,139682.4,11688.8,819.3448323,24.06672012,208486,108
10305,25,5,0,0.8,0.1,0,0,1,0,0,5400,845.9560354,11.71,1171,1128,1115,13,99,100,149973.76,143281.28,6692.48,876.3186666,9.984313183,218012,93
10304,25,5,0,0.7,0.1,0,0,1,0,0,5400,770.2062909,10.57,1057,1027,1017,10,97,100,157096.16,146783.44,10312.72,795.0301403,8.802382186,224947,89
10306,25,5,0,0.9,0.1,0,0,1,0,0,5400,820.4548812,11.35,1135,1094,1080,14,97,100,148003.76,144288,3715.76,851.2309226,11.24053455,219067,93
10307,25,5,0,0.995,0.1,0,0,1,0,0,5400,831.70714,11.59,1159,1109,1109,0,93,100,149801.88,149276.8,525.08,878.3481457,2.243835053,211799,85
10308,25,5,0,0,0.5,0,0,1,0,0,5400,906.7042202,12.45,1245,1209,628,581,99,100,164780.8,80137.6,84643.2,493.3505232,455.3928843,205976,84
10296,25,5,0,0.995,0.9,0,1,0,0,0,5400,360.7060009,5.02,502,481,87,394,96,100,189107.2,14296,174811.2,70.11439216,314.3466586,236384,167
10309,25,5,0,0.1,0.5,0,0,1,0,0,5400,814.4531512,11.26,1126,1086,564,522,99,100,157173.04,77296.24,79876.8,444.3700991,409.8416812,207545,90
10310,25,5,0,0.2,0.5,0,0,1,0,0,5400,766.4540896,10.69,1069,1022,563,459,96,100,156128.64,77433.92,78694.72,443.8700196,366.0200183,219796,91
10311,25,5,0,0.3,0.5,0,0,1,0,0,5400,633.7042437,8.8,880,845,497,348,98,100,144670,75398.56,69271.44,391.0956267,277.0762296,217529,106
10312,25,5,0,0.4,0.5,0,0,1,0,0,5400,601.4501098,8.24,824,802,573,229,98,100,153786.24,80487.04,73299.2,449.2503419,180.3070527,251262,141
10313,25,5,0,0.5,0.5,0,0,1,0,0,5400,541.4555135,7.52,752,722,580,142,99,100,140773.6,77467.2,63306.4,458.8512708,113.5249906,250769,149
10314,25,5,0,0.6,0.5,0,0,1,0,0,5400,388.4647763,5.33,533,518,441,77,91,100,121655.52,71700.64,49954.88,345.7654463,60.97592876,240039,126
10316,25,5,0,0.8,0.5,0,0,1,0,0,5400,431.218161,5.98,598,575,516,59,85,100,99161.76,70989.12,28172.64,405.5032994,47.96068201,249917,127
10317,25,5,0,0.9,0.5,0,0,1,0,0,5400,350.9740869,5.05,505,468,428,40,81,100,75222,60217.2,15004.8,348.4752728,34.46076937,236682,112
10318,25,5,0,0.995,0.5,0,0,1,0,0,5400,377.9785634,5.58,558,504,504,0,85,100,78078.664,75839.2,2239.464,396.6455927,26.97418646,200348,77
10319,25,5,0,0,0.9,0,0,1,0,0,5400,848.9528499,11.7,1170,1132,129,1003,100,100,162953.6,15906.4,147047.2,98.5326437,785.7050747,203692,95
10320,25,5,0,0.1,0.9,0,0,1,0,0,5400,839.2012171,11.67,1167,1119,114,1005,99,100,157819.68,15814.8,142004.88,91.37640936,795.5143107,216997,87
10321,25,5,0,0.2,0.9,0,0,1,0,0,5400,686.2055862,9.57,957,915,98,817,95,100,152129.44,20292.48,131836.96,78.56253,648.5684629,231258,95
10322,25,5,0,0.3,0.9,0,0,1,0,0,5400,611.2027325,8.4,840,815,114,701,97,100,142268.16,13229.6,129038.56,89.83966279,551.5813443,246678,120
10324,25,5,0,0.5,0.9,0,0,1,0,0,5400,110.2295774,1.6,160,147,35,112,66,76,64778,5269.2,59508.8,28.38585293,92.21391375,154563,65
10325,25,5,0,0.6,0.9,0,0,1,0,0,5400,46.48391006,0.66,66,62,32,30,29,43,45874.08,7951.84,37922.24,26.24753955,23.22125814,127635,22
10323,25,5,0,0.4,0.9,0,0,1,0,0,5400,367.4584325,5.02,502,490,82,408,97,100,121940.64,12357.6,109583.04,65.58991948,313.5257873,243119,165
10326,25,5,0,0.7,0.9,0,0,1,0,0,5400,61.48601668,0.85,85,82,53,29,36,59,42596,8406.88,34189.12,40.78490032,25.37843031,150062,36
10315,25,5,0,0.7,0.5,0,0,1,0,0,5400,434.2149897,5.92,592,579,499,80,89,100,114207.28,74045.2,40162.08,389.28981,63.19338259,248072,141
10327,25,5,0,0.8,0.9,0,0,1,0,0,5400,16.49317534,0.24,24,22,10,12,13,33,23213.92,2764.16,20449.76,8.249135234,10.96271287,130459,8
10329,25,5,0,0.995,0.9,0,0,1,0,0,5400,28.49739371,0.5,50,38,38,0,17,39,9469.868,8815.2,654.668,31.19105905,8.762353323,37177,14
10328,25,5,0,0.9,0.9,0,0,1,0,0,5400,50.24320202,0.69,69,67,51,16,23,53,19543.28,7130.48,12412.8,39.90405529,14.45846587,153481,29
10330,25,5,0,0,0.1,0,0,0,1,0,5400,902.201509,12.49,1249,1203,1077,126,100,100,167116,151160.8,15955.2,844.5038175,100.0201271,208895,88
10331,25,5,0,0.1,0.1,0,0,0,1,0,5400,820.4553676,11.44,1144,1094,978,116,98,100,164490.4,150029.6,14460.8,778.1916625,92.74558294,205613,88
10332,25,5,0,0.2,0.1,0,0,0,1,0,5400,848.2039401,11.73,1173,1131,1023,108,99,100,161722.4,144969.6,16752.8,805.2119595,84.93237992,202153,82
10334,25,5,0,0.4,0.1,0,0,0,1,0,5400,853.45234,11.71,1171,1138,1028,110,99,100,165987.2,148891.2,17096,802.6045163,87.12602396,207484,92
10336,25,5,0,0.6,0.1,0,0,0,1,0,5400,875.956215,12.12,1212,1168,1056,112,99,100,156683.2,138648,18035.2,825.2139026,86.07573644,195854,99
10335,25,5,0,0.5,0.1,0,0,0,1,0,5400,848.9547402,11.61,1161,1132,1025,107,97,100,166624.8,150636,15988.8,802.3727255,82.70761434,208281,85
10337,25,5,0,0.7,0.1,0,0,0,1,0,5400,863.9548291,12.03,1203,1152,1059,93,98,100,163332.8,144121.6,19211.2,837.2934745,74.46287576,204166,88
10338,25,5,0,0.8,0.1,0,0,0,1,0,5400,863.9555245,11.82,1182,1152,1062,90,96,100,167642.4,149062.4,18580,830.910714,70.38182054,209553,92
10339,25,5,0,0.9,0.1,0,0,0,1,0,5400,901.4537438,12.56,1256,1202,1088,114,99,100,162776.8,149060,13716.8,858.491961,90.2270588,203471,94
10333,25,5,0,0.3,0.1,0,0,0,1,0,5400,843.7021467,11.71,1171,1125,1003,122,100,100,167230.4,148716.8,18513.6,795.5983148,95.88184231,209038,86
10340,25,5,0,0.995,0.1,0,0,0,1,0,5400,865.4547449,12.02,1202,1154,1038,116,99,100,159104.8,141496,17608.8,821.3505232,91.76336662,198881,82
10342,25,5,0,0.1,0.5,0,0,0,1,0,5400,890.2022208,12.27,1227,1187,585,602,100,100,163068,82199.2,80868.8,460.7061414,475.2377903,203835,87
10341,25,5,0,0,0.5,0,0,0,1,0,5400,899.9535889,12.44,1244,1200,593,607,98,100,167768,84456,83312,463.6117002,476.9807932,209710,90
10343,25,5,0,0.2,0.5,0,0,0,1,0,5400,836.9557124,11.58,1158,1116,554,562,97,100,163772.8,84834.4,78938.4,436.3990832,445.8321286,204716,83
10344,25,5,0,0.3,0.5,0,0,0,1,0,5400,868.4543399,12.18,1218,1158,576,582,99,100,159482.4,78896.8,80585.6,459.3258986,462.4503777,199353,83
10345,25,5,0,0.4,0.5,0,0,0,1,0,5400,822.7060269,11.46,1146,1097,535,562,100,100,154906.4,78217.6,76688.8,424.544861,446.6078196,193633,89
10347,25,5,0,0.6,0.5,0,0,0,1,0,5400,781.4564127,10.89,1089,1042,525,517,99,100,153731.2,80811.2,72920,417.0253228,408.1839645,192164,88
10348,25,5,0,0.7,0.5,0,0,0,1,0,5400,755.2083552,10.51,1051,1007,512,495,99,100,147069.6,76562.4,70507.2,408.4703734,391.5597021,183837,87
10349,25,5,0,0.8,0.5,0,0,0,1,0,5400,685.4612607,9.52,952,914,419,495,100,100,135195.2,60668,74527.2,336.3252344,389.6709702,168994,87
10350,25,5,0,0.9,0.5,0,0,0,1,0,5400,719.2079808,10.03,1003,959,469,490,99,100,146331.2,69326.4,77004.8,373.0413438,391.5889624,182914,91
10351,25,5,0,0.995,0.5,0,0,0,1,0,5400,635.2141031,8.85,885,847,421,426,98,100,126428.8,70086.4,56342.4,338.0223538,338.4452818,158036,86
10352,25,5,0,0,0.9,0,0,0,1,0,5400,830.2026079,11.46,1146,1107,121,986,99,100,167061.6,16532,150529.6,92.93244868,779.4102571,208827,85
10346,25,5,0,0.5,0.5,0,0,0,1,0,5400,807.7080366,11.35,1135,1077,553,524,100,100,145276.8,70090.4,75186.4,441.8036003,419.5520272,181596,95
10353,25,5,0,0.1,0.9,0,0,0,1,0,5400,844.4547207,11.57,1157,1126,105,1021,100,100,158558.4,16755.2,141803.2,84.6448809,796.6504238,198198,81
10354,25,5,0,0.2,0.9,0,0,0,1,0,5400,744.7081313,10.41,1041,993,93,900,98,100,148459.2,15240,133219.2,75.00784656,718.9718046,185574,89
10355,25,5,0,0.3,0.9,0,0,0,1,0,5400,766.4595831,10.47,1047,1022,105,917,99,100,140038.4,13276.8,126761.6,82.80219705,719.5987739,175048,84
10356,25,5,0,0.4,0.9,0,0,0,1,0,5400,719.209715,10.09,1009,959,114,845,100,100,139046.4,16295.2,122751.2,89.80752894,677.2625013,173808,91
10357,25,5,0,0.5,0.9,0,0,0,1,0,5400,583.4672094,8.27,827,778,59,719,99,100,115710.4,7072.8,108637.6,51.01034689,586.935571,144638,86
10358,25,5,0,0.6,0.9,0,0,0,1,0,5400,439.4732111,6.38,638,586,38,548,76,77,93305.6,5788.8,87516.8,32.24198694,451.529511,116632,58
10361,25,5,0,0.9,0.9,0,0,0,1,0,5400,263.2314061,3.58,358,351,16,335,30,31,66363.2,2015.2,64348,11.99938556,261.5303196,82954,6
10360,25,5,0,0.8,0.9,0,0,0,1,0,5400,308.2293298,4.2,420,411,31,380,48,50,78885.6,10346.4,68539.2,25.36559265,296.3790474,98607,28
10363,25,5,0,0,0.1,0,0,0,0,1,5400,821.2068172,11.39,1139,1095,990,105,97,100,163144.8,145170.4,17974.4,786.0181512,84.55075651,203931,89
10362,25,5,0,0.995,0.9,0,0,0,1,0,5400,315.7297074,4.45,445,421,48,373,45,48,77840.8,11404.8,66436,37.74652111,301.6046883,97301,27
10359,25,5,0,0.7,0.9,0,0,0,1,0,5400,335.2278697,4.64,464,447,31,416,48,50,79758.4,6164,73594.4,25.22311875,331.7775019,99698,25
10364,25,5,0,0.1,0.1,0,0,0,0,1,5400,896.9524912,12.42,1242,1196,1078,118,100,100,162657.6,143407.2,19250.4,848.3811859,92.49411793,203322,83
10365,25,5,0,0.2,0.1,0,0,0,0,1,5400,874.452868,12.1,1210,1166,1046,120,99,100,165863.2,148642.4,17220.8,826.0170912,92.33223922,207329,92
10366,25,5,0,0.3,0.1,0,0,0,0,1,5400,872.9545173,11.96,1196,1164,1034,130,99,100,159016,141684.8,17331.2,805.1567127,102.3509589,198770,91
10367,25,5,0,0.4,0.1,0,0,0,0,1,5400,890.2033907,12.3,1230,1187,1072,115,100,100,163565.6,148632.8,14932.8,842.5170883,92.47043759,204457,86
10368,25,5,0,0.5,0.1,0,0,0,0,1,5400,812.9557349,11.32,1132,1084,974,110,99,100,158675.2,143040,15635.2,769.5063002,87.74522176,198344,83
10369,25,5,0,0.6,0.1,0,0,0,0,1,5400,885.7040007,12.19,1219,1181,1061,120,100,100,157405.6,143076,14329.6,834.0562899,96.37687258,196757,87
10371,25,5,0,0.8,0.1,0,0,0,0,1,5400,871.4531722,12.03,1203,1162,1055,107,99,100,162830.4,146616.8,16213.6,830.6177032,83.66379485,203538,82
10372,25,5,0,0.9,0.1,0,0,0,0,1,5400,716.2099112,9.94,994,955,921,34,94,100,156836,133375.2,23460.8,730.5030074,26.99282689,196045,89
10373,25,5,0,0.995,0.1,0,0,0,0,1,5400,768.7068936,10.65,1065,1025,968,57,95,100,164964,142618.4,22345.6,762.5501806,45.74316923,206205,87
10374,25,5,0,0,0.5,0,0,0,0,1,5400,806.2043069,11.29,1129,1075,543,532,99,100,160957.6,80632.8,80324.8,432.8316186,424.7192128,201197,96
10375,25,5,0,0.1,0.5,0,0,0,0,1,5400,827.95482,11.57,1157,1104,580,524,99,100,160032,79764,80268,459.8068826,421.644227,200040,94
10376,25,5,0,0.2,0.5,0,0,0,0,1,5400,865.4546803,12.01,1201,1154,567,587,98,100,164123.2,84851.2,79272,448.3803251,464.2757807,205154,86
10377,25,5,0,0.3,0.5,0,0,0,0,1,5400,890.9538006,12.23,1223,1188,571,617,99,100,165696,83502.4,82193.6,448.3307404,481.8623927,207120,94
10370,25,5,0,0.7,0.1,0,0,0,0,1,5400,906.7041211,12.49,1249,1209,1080,129,99,100,161401.6,144288,17113.6,849.1121711,99.3885225,201752,90
10378,25,5,0,0.4,0.5,0,0,0,0,1,5400,914.953125,12.6,1260,1220,600,620,99,100,164243.2,84087.2,80156,469.2118095,485.6942622,205304,88
10379,25,5,0,0.5,0.5,0,0,0,0,1,5400,866.9517246,11.87,1187,1156,553,603,100,100,164882.4,80620.8,84261.6,433.5753676,473.8305135,206103,88
10380,25,5,0,0.6,0.5,0,0,0,0,1,5400,797.2067287,11.15,1115,1063,529,534,96,100,162748.8,77648.8,85100,419.1450267,425.399,203436,84
10381,25,5,0,0.7,0.5,0,0,0,0,1,5400,872.9527229,12.1,1210,1164,583,581,99,100,165679.2,84420,81259.2,457.0679609,457.5876699,207099,89
10382,25,5,0,0.8,0.5,0,0,0,0,1,5400,867.7046773,11.96,1196,1157,608,549,95,100,170953.6,82022.4,88931.2,476.1061918,427.0665732,213692,83
10383,25,5,0,0.9,0.5,0,0,0,0,1,5400,644.2197026,8.82,882,859,529,330,83,100,164548.8,64559.2,99989.6,408.7927897,259.0819395,205686,93
10385,25,5,0,0,0.9,0,0,0,0,1,5400,871.4543627,12.1,1210,1162,117,1045,99,100,161309.6,16352,144957.6,93.23875129,825.9057156,201637,86
10386,25,5,0,0.1,0.9,0,0,0,0,1,5400,890.9535099,12.4,1240,1188,113,1075,99,100,162070.4,15290.4,146780,88.70782894,845.9864087,202588,96
10387,25,5,0,0.2,0.9,0,0,0,0,1,5400,791.955835,10.76,1076,1056,108,948,100,100,150568.8,13936.8,136632,84.45824248,737.677011,188211,85
10388,25,5,0,0.3,0.9,0,0,0,0,1,5400,868.4533841,11.97,1197,1158,119,1039,99,100,164498.4,15340.8,149157.6,92.7265623,813.2731829,205623,89
10389,25,5,0,0.4,0.9,0,0,0,0,1,5400,926.9534959,12.71,1271,1236,120,1116,100,100,158990.4,16383.2,142607.2,92.65124444,874.0876857,198738,91
10390,25,5,0,0.5,0.9,0,0,0,0,1,5400,851.2049196,11.65,1165,1135,115,1020,97,100,165091.2,15992.8,149098.4,89.76386483,799.6544459,206364,84
10391,25,5,0,0.6,0.9,0,0,0,0,1,5400,788.9553459,10.89,1089,1052,110,942,99,100,159064,16195.2,142868.8,87.55755268,747.4751016,198830,85
10384,25,5,0,0.995,0.5,0,0,0,0,1,5400,753.7122902,10.38,1038,1005,576,429,90,100,165654.4,79864,85790.4,453.3193582,340.3925322,207068,87
10392,25,5,0,0.7,0.9,0,0,0,0,1,5400,776.2080916,10.61,1061,1035,122,913,95,100,163568.8,14005.6,149563.2,94.49572315,708.9418059,204461,91
10393,25,5,0,0.8,0.9,0,0,0,0,1,5400,725.9620858,10.01,1001,968,109,859,89,100,170444,16340.8,154103.2,83.1575101,673.2529145,213055,86
10394,25,5,0,0.9,0.9,0,0,0,0,1,5400,385.4804167,5.42,542,514,80,434,73,100,149720,9828,139892,65.43450391,349.2385096,187150,84
10395,25,5,0,0.995,0.9,0,0,0,0,1,5400,562.4743029,7.84,784,750,119,631,78,100,163932,15030.4,148901.6,93.04541091,509.679507,204915,87
10396,25,5,0,0,0.1,1,0,0,0,0,5400,867.7041622,12.1,1210,1157,1045,112,99,100,163081.6,146891.2,16190.4,829.8676295,89.07005219,203852,92
10397,25,5,0,0.1,0.1,1,0,0,0,0,5400,905.203009,12.66,1266,1207,1090,117,99,100,165648,150486.4,15161.6,867.7790233,92.83911809,207060,88
10399,25,5,0,0.3,0.1,1,0,0,0,0,5400,868.4557611,12.09,1209,1158,1047,111,97,100,172092,153553.6,18538.4,827.6093329,87.37558522,215115,82
10400,25,5,0,0.4,0.1,1,0,0,0,0,5400,960.7002975,13.14,1314,1281,1156,125,100,100,169500.8,151776.8,17724,896.8661293,96.33833506,211876,89
10401,25,5,0,0.5,0.1,1,0,0,0,0,5400,918.7038549,12.68,1268,1225,1113,112,99,100,162584,145443.2,17140.8,869.8118154,89.9760132,203230,87
10402,25,5,0,0.6,0.1,1,0,0,0,0,5400,872.9533383,12.01,1201,1164,1070,94,100,100,163103.2,145112,17991.2,842.3994184,74.1132521,203879,88
10403,25,5,0,0.7,0.1,1,0,0,0,0,5400,869.9524322,11.98,1198,1160,1049,111,100,100,162401.6,147597.6,14804,824.4299091,86.68297894,203002,98
10404,25,5,0,0.8,0.1,1,0,0,0,0,5400,916.4533684,12.71,1271,1222,1131,91,97,100,173867.2,153205.6,20661.6,886.6344445,71.7999353,217334,94
10398,25,5,0,0.2,0.1,1,0,0,0,0,5400,857.9509971,11.72,1172,1144,1031,113,100,100,166243.2,149716.8,16526.4,801.6292582,87.83870235,207804,88
10405,25,5,0,0.9,0.1,1,0,0,0,0,5400,876.7044916,11.96,1196,1169,1112,57,98,100,174083.2,150116.8,23966.4,868.7353907,43.49267542,217604,93
10406,25,5,0,0.995,0.1,1,0,0,0,0,5400,821.204476,11.34,1134,1095,1060,35,98,100,171711.2,145058.4,26652.8,835.5244372,26.92310226,214639,87
10407,25,5,0,0,0.5,1,0,0,0,0,5400,906.7008755,12.46,1246,1209,638,571,98,100,172380.8,82950.4,89430.4,499.0434122,448.0851723,215476,93
10408,25,5,0,0.1,0.5,1,0,0,0,0,5400,822.7053123,11.4,1140,1097,567,530,98,100,160028.8,80188.8,79840,450.5192529,420.6443594,200036,92
10409,25,5,0,0.2,0.5,1,0,0,0,0,5400,820.4545565,11.35,1135,1094,556,538,99,100,161578.4,82304.8,79273.6,443.1998542,426.3695358,201973,98
10410,25,5,0,0.3,0.5,1,0,0,0,0,5400,851.2025651,11.65,1165,1135,572,563,100,100,162282.4,79900,82382.4,448.2693383,444.0623347,202853,92
10412,25,5,0,0.5,0.5,1,0,0,0,0,5400,799.4539141,11.06,1106,1066,558,508,99,100,170012.8,81605.6,88407.2,438.3563208,398.5354901,212516,92
10413,25,5,0,0.6,0.5,1,0,0,0,0,5400,726.7055519,10.07,1007,969,499,470,98,100,163619.2,76156.8,87462.4,395.914237,370.6232789,204524,92
10414,25,5,0,0.7,0.5,1,0,0,0,0,5400,794.9556963,10.98,1098,1060,609,451,95,100,179024.8,80594.4,98430.4,482.0066333,353.2574211,223781,93
10415,25,5,0,0.8,0.5,1,0,0,0,0,5400,674.2092437,9.28,928,899,535,364,94,100,178113.6,73715.2,104398.4,419.7899904,286.7493457,222642,98
10416,25,5,0,0.9,0.5,1,0,0,0,0,5400,599.21695,8.23,823,799,519,280,84,100,185690.4,71299.2,114391.2,406.6219794,217.9337916,232113,98
10417,25,5,0,0.995,0.5,1,0,0,0,0,5400,570.7177775,7.84,784,761,549,212,84,100,193869.6,74335.2,119534.4,432.2960542,163.5009686,242337,105
10418,25,5,0,0,0.9,1,0,0,0,0,5400,766.4564012,10.74,1074,1022,109,913,99,100,154348,14030.4,140317.6,86.78321508,728.3446319,192935,85
10411,25,5,0,0.4,0.5,1,0,0,0,0,5400,795.7025482,10.95,1095,1061,576,485,97,100,178788,83157.6,95630.4,451.5870971,383.2957756,223485,88
10419,25,5,0,0.1,0.9,1,0,0,0,0,5400,862.4546406,12.02,1202,1150,116,1034,99,100,160734.4,16215.2,144519.2,90.78879582,819.693345,200918,84
10420,25,5,0,0.2,0.9,1,0,0,0,0,5400,801.7058989,10.94,1094,1069,116,953,98,100,161557.6,14611.2,146946.4,91.17053938,742.9988561,201947,86
10421,25,5,0,0.3,0.9,1,0,0,0,0,5400,863.9502811,11.9,1190,1152,111,1041,100,100,171916,19773.6,152142.4,87.18770618,817.6660221,214895,90
10422,25,5,0,0.4,0.9,1,0,0,0,0,5400,754.4556385,10.46,1046,1006,114,892,95,100,172228,13624,158604,87.99583987,707.2140408,215285,87
10423,25,5,0,0.5,0.9,1,0,0,0,0,5400,708.7043348,9.72,972,945,108,837,98,100,165944,13196.8,152747.2,86.32722079,657.8658349,207430,93
10424,25,5,0,0.6,0.9,1,0,0,0,0,5400,659.2072261,9.07,907,879,96,783,96,100,171941.6,17104,154837.6,76.22602323,618.1276997,214927,98
10426,25,5,0,0.8,0.9,1,0,0,0,0,5400,623.2147607,8.51,851,831,120,711,88,100,181982.4,15320,166662.4,93.22657307,556.355346,227478,121
10427,25,5,0,0.9,0.9,1,0,0,0,0,5400,486.7191461,6.68,668,649,96,553,85,100,184790.4,15733.6,169056.8,76.38894338,429.3608612,230988,114
10428,25,5,0,0.995,0.9,1,0,0,0,0,5400,338.9797039,4.6,460,452,85,367,75,100,198413.6,11284.8,187128.8,65.55905855,283.6303285,248017,113
10429,25,5,0,0,0.1,0,1,0,0,0,5400,916.4511598,12.75,1275,1222,1114,108,100,100,167284.8,150272,17012.8,881.860341,85.3510499,209106,86
10430,25,5,0,0.1,0.1,0,1,0,0,0,5400,827.9536325,11.28,1128,1104,986,118,98,100,166405.6,150112,16293.6,767.4166424,91.63877307,208007,102
10431,25,5,0,0.2,0.1,0,1,0,0,0,5400,908.9531516,12.43,1243,1212,1092,120,100,100,160894.4,142568,18326.4,852.7876946,93.55065276,201118,86
10432,25,5,0,0.3,0.1,0,1,0,0,0,5400,791.2046052,11.04,1104,1055,949,106,100,100,164746.4,149786.4,14960,760.3042374,81.98293122,205933,88
10433,25,5,0,0.4,0.1,0,1,0,0,0,5400,935.9523226,12.85,1285,1248,1133,115,99,100,166264.8,148178.4,18086.4,885.4109831,89.03197274,207831,94
10434,25,5,0,0.5,0.1,0,1,0,0,0,5400,819.7047735,11.32,1132,1093,989,104,100,100,154880.8,136427.2,18453.6,777.9020729,82.92561409,193601,88
10425,25,5,0,0.7,0.9,1,0,0,0,0,5400,638.9576419,8.82,882,852,112,740,94,100,182691.2,13579.2,169112,87.2521048,582.4233384,228364,106
10435,25,5,0,0.6,0.1,0,1,0,0,0,5400,859.4544906,11.97,1197,1146,1046,100,100,100,158657.6,139877.6,18780,827.8447714,79.84426181,198322,92
10436,25,5,0,0.7,0.1,0,1,0,0,0,5400,862.4545569,11.91,1191,1150,1064,86,99,100,166986.4,146762.4,20224,837.873917,70.13132135,208733,96
10437,25,5,0,0.8,0.1,0,1,0,0,0,5400,761.2057599,10.62,1062,1015,949,66,96,100,169004,149104,19900,755.5294503,52.49392094,211255,96
10438,25,5,0,0.9,0.1,0,1,0,0,0,5400,816.7025384,11.33,1133,1089,1010,79,100,100,164467.2,143672,20795.2,795.081113,62.88115055,205584,97
10439,25,5,0,0.995,0.1,0,1,0,0,0,5400,789.705672,10.87,1087,1053,994,59,100,100,157132.8,134444,22688.8,786.5151856,45.49931939,196416,94
10440,25,5,0,0,0.5,0,1,0,0,0,5400,933.7021205,12.74,1274,1245,625,620,100,100,163119.2,79068.8,84050.4,489.013345,481.9305691,203899,89
10442,25,5,0,0.2,0.5,0,1,0,0,0,5400,899.2020182,12.56,1256,1199,643,556,99,100,167168.8,78160,89008.8,505.5698755,442.2603042,208961,90
10443,25,5,0,0.3,0.5,0,1,0,0,0,5400,890.2026471,12.2,1220,1187,589,598,99,100,170784.8,84068,86716.8,465.5805627,464.5922606,213481,89
10444,25,5,0,0.4,0.5,0,1,0,0,0,5400,773.2015415,10.68,1068,1031,525,506,99,100,171654.4,82082.4,89572,413.306173,401.1476356,214568,89
10445,25,5,0,0.5,0.5,0,1,0,0,0,5400,863.9507617,11.87,1187,1152,640,512,98,100,180364.8,83445.6,96919.2,500.7182582,403.2578855,225456,86
